"step.number","action","relation","model","problem","subproblem","covariance_step_run","minimization_successful","covariance_step_successful","covariance_step_warnings","estimate_near_boundary","rounding_errors","zero_gradients","final_zero_gradients","hessian_reset","s_matrix_singular","significant_digits","condition_number","est_methods","model_run_time","subprob_est_time","subprob_cov_time","ofv","[CL]","[V1]","[Q]","[V2]","[SDSL]","CLAGE-5-1","CLGNDR-2-1","QAGE-5-1","QGNDR-2-1","V1AGE-5-1","V1GNDR-2-1","V2AGE-5-1","V2GNDR-2-1","[varCL]","OMEGA(2,1)","[varV1]","OMEGA(3,1)","OMEGA(3,2)","[varQ]","OMEGA(4,1)","OMEGA(4,2)","OMEGA(4,3)","[varV2]","SIGMA(1,1)","se[CL]","se[V1]","se[Q]","se[V2]","se[SDSL]","seCLAGE-5-1","seCLGNDR-2-1","seQAGE-5-1","seQGNDR-2-1","seV1AGE-5-1","seV1GNDR-2-1","seV2AGE-5-1","seV2GNDR-2-1","se[varCL]","seOMEGA(2,1)","se[varV1]","seOMEGA(3,1)","seOMEGA(3,2)","se[varQ]","seOMEGA(4,1)","seOMEGA(4,2)","seOMEGA(4,3)","se[varV2]","seSIGMA(1,1)","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_eta3(%)","shrinkage_eta4(%)","shrinkage_iwres(%)","EI1","EI2","EI3","EI4","EI5","EI6","EI7","EI8","EI9","EI10","EI11","EI12","EI13","EI14","EI15","EI16","EI17"
0,none (base),none,1,1,1,1,1,0,1,0,0,0,0,0,0,2.4,NA,FOCE,NA,42.41,12.78,-5494.54612463612,34.8171,42.252,1.92256,10.7605,0.138021,NA,NA,NA,NA,NA,NA,NA,NA,1.2991,0.00579246,5.39474,-0.00036339,0.00483943,0.0433846,0.00681271,0.0218498,0.00242826,0.0410169,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,added,CLAGE-5,1,1,1,1,1,1,0,0,0,0,0,0,0,2.4,72.5284,FOCE_I,NA,41.22,20.38,-8791.87219392211,7.02767,6.16763,1.99655,10.0315,0.0998273,-0.0600724,NA,NA,NA,NA,NA,NA,NA,0.549997,-0.104196,0.0601279,0.020055,-0.00799042,0.0127629,0.00767855,-0.00554712,0.00382316,0.0109488,1,0.0469353,0.0146667,0.00525252,0.00978951,0.00309489,0.00361957,0.00690862,0.00233434,0.00259196,0.00226718,NA,0.047349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,added,CLGNDR-2,2,1,1,1,1,1,0,0,0,0,0,0,0,2.1,113.901,FOCE_I,NA,32.65,15.7,-9557.26777931176,12.5879,6.1252,2.01376,10.0471,0.0997725,NA,-0.701225,NA,NA,NA,NA,NA,NA,0.16125,-0.0889415,0.0614851,0.00563479,-0.00362397,0.0108064,0.00275253,-0.00258455,0.00286378,0.0105361,1,0.0117992,0.00694975,0.00533794,0.00441116,0.00283174,0.00314347,0.00364473,0.00230723,0.00224307,0.00202986,NA,NA,0.0077583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,added,QAGE-5,3,1,1,1,1,0,1,0,0,0,0,0,0,5.0,NA,FOCE_I,NA,180.39,18.17,-6123.02758857445,23.5413,38.3007,2.10978,10.3573,0.142168,NA,NA,0.000783276,NA,NA,NA,NA,NA,1.9152,0.00840266,3.99032,-0.000441596,0.00366213,0.0314849,0.00962477,0.0261484,0.0035721,0.0310804,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,added,QGNDR-2,4,1,1,1,1,0,1,0,0,0,0,1,0,2.1,NA,FOCE_I,NA,50.89,18.95,-8789.92425186312,7.10349,6.15641,1.89884,9.98499,0.105305,NA,NA,NA,0.0952158,NA,NA,NA,NA,0.583889,-0.118945,0.0606486,0.0529911,-0.0118277,0.00773601,0.00804731,-0.0062623,-0.0025864,0.00619452,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,added,V1AGE-5,5,1,1,1,1,1,0,0,0,0,0,0,0,2.7,55.4963,FOCE_I,NA,38.59,18.93,-9145.80806350439,7.08517,6.41602,1.9855,9.95822,0.100197,NA,NA,NA,NA,0.230002,NA,NA,NA,0.576036,-0.0459075,0.0140466,0.0042986,-0.00122889,0.0105657,-0.00463075,0.000618167,0.0019505,0.0093429,1,0.0410009,0.00716435,0.00189563,0.00947812,0.00176506,0.00323271,0.00662055,0.0012766,0.0022568,0.00196208,NA,NA,NA,NA,NA,0.00954855,NA,NA,NA,NA,NA,NA,NA,NA
1,added,V1GNDR-2,6,1,1,1,1,1,0,0,0,0,0,0,0,2.2,1308.36,FOCE_I,NA,33.66,21.16,-9049.80401124673,7.11052,8.17943,1.99505,10.0204,0.100242,NA,NA,NA,NA,NA,-0.45559,NA,NA,0.586799,-0.312595,0.178706,0.0218907,-0.0122713,0.0104052,0.0095316,-0.00618961,0.00244728,0.0102273,1,0.0417824,0.0250049,0.0173873,0.00951881,0.00527675,0.00314231,0.00679782,0.00375507,0.00224899,0.00203765,NA,NA,NA,NA,NA,NA,0.0173138,NA,NA,NA,NA,NA,NA,NA
1,added,V2AGE-5,7,1,1,1,1,1,0,0,0,0,0,0,0,2.3,72.6408,FOCE_I,NA,34.32,17.95,-8810.11496646513,7.12003,6.16923,1.98924,9.92001,0.100445,NA,NA,NA,NA,NA,NA,-0.049378,NA,0.586879,-0.115146,0.0585845,0.0270141,-0.00993735,0.0128869,-0.00464452,0.00288677,0.00189303,0.00969194,1,0.0417897,0.0117991,0.0051477,0.0101395,0.00317044,0.00373798,0.00771178,0.00306282,0.00259727,0.00216146,NA,NA,NA,NA,NA,NA,NA,0.011544,NA,NA,NA,NA,NA,NA
1,added,V2GNDR-2,8,1,1,1,1,0,1,0,0,0,0,4,0,2.4,NA,FOCE_I,NA,64.15,17.21,-8790.22236390536,7.10736,6.14701,1.98145,9.5966,0.105276,NA,NA,NA,NA,NA,NA,NA,0.0851704,0.583186,-0.119492,0.0602135,0.0220321,-0.0108017,0.00419709,0.0350159,-0.00897652,-0.00203368,0.00819977,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,added,CLAGE-5,1,1,1,1,1,1,0,0,0,0,0,0,0,2.2,73.993,FOCE_I,NA,20.86,20.34,-9746.4516699913,12.1863,6.17018,2.03198,10.1396,0.099489,-0.304398,-0.718871,NA,NA,NA,NA,NA,NA,0.0445775,-0.0317335,0.0582044,-0.00020323,-0.00735303,0.0142531,-0.00338894,-0.0052166,0.0058891,0.0132073,1,0.00447542,0.00464575,0.00510208,0.00259108,0.00293253,0.00353345,0.00211759,0.00235868,0.00256961,0.00232614,NA,0.0186276,0.00561915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,added,QAGE-5,2,1,1,1,1,1,0,0,0,0,0,0,0,2.4,129.844,FOCE_I,NA,20.38,21.44,-9560.03802754905,12.5661,6.12557,2.02004,10.0416,0.0996186,NA,-0.700181,0.0275709,NA,NA,NA,NA,NA,0.161249,-0.0891852,0.0618898,0.0151487,-0.00974769,0.0126467,0.00275517,-0.0026612,0.00347058,0.010562,1,0.0117987,0.00696844,0.00536565,0.00660876,0.00420772,0.00354018,0.00364501,0.00231839,0.00232796,0.00203471,NA,NA,0.00765974,0.0138233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,added,QGNDR-2,3,1,1,1,1,1,0,0,0,0,0,0,0,2.7,115.443,FOCE_I,NA,23.45,23.41,-9559.4815894843,12.5993,6.13241,2.02605,10.0403,0.0998882,NA,-0.701709,NA,-0.024754,NA,NA,NA,NA,0.161008,-0.0891561,0.0617716,0.00661813,-0.00411766,0.0104426,0.0027671,-0.00264818,0.00262789,0.0104361,1,0.0117817,0.00696346,0.00536137,0.004428,0.00284757,0.00312995,0.00364698,0.00231575,0.00224226,0.00203269,NA,NA,0.00775657,NA,0.016435,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,added,V1AGE-5,4,1,1,1,1,1,0,0,0,0,0,0,0,2.9,51.5563,FOCE_I,NA,31.2,24.77,-9658.18082622852,12.6148,6.34746,2.01338,10.0363,0.100441,NA,-0.703302,NA,NA,0.175592,NA,NA,NA,0.156657,-0.0373804,0.0186877,-0.00114163,0.000436771,0.0100224,-0.00292034,0.00138678,0.00183185,0.0093889,1,0.0115225,0.00619436,0.00298747,0.00429469,0.00186796,0.00311402,0.00351436,0.00142705,0.00218139,0.00193104,NA,NA,0.0106894,NA,NA,0.0163395,NA,NA,NA,NA,NA,NA,NA,NA
2,added,V1GNDR-2,5,1,1,1,1,1,0,0,0,0,0,0,0,2.0,113.949,FOCE_I,NA,26.83,21.02,-9565.89594107904,13.1285,5.89015,2.00771,10.0204,0.0998428,NA,-0.727324,NA,NA,NA,0.0831063,NA,NA,0.159034,-0.0869269,0.0598853,0.00557054,-0.00339547,0.0106277,0.00294903,-0.0025951,0.00270703,0.0103876,1,0.0115552,0.00679678,0.00524191,0.00429344,0.00273397,0.00313722,0.00361049,0.00227431,0.00223734,0.00202457,NA,NA,0.0111032,NA,NA,NA,0.0297594,NA,NA,NA,NA,NA,NA,NA
2,added,V2AGE-5,6,1,1,1,1,1,0,0,0,0,0,0,0,2.6,112.539,FOCE_I,NA,25.44,23.38,-9570.10780804908,12.5841,6.1257,2.00881,9.94385,0.0999203,NA,-0.700954,NA,NA,NA,NA,-0.0508557,NA,0.161776,-0.0885006,0.0604352,0.00734676,-0.00475485,0.0110927,-0.0126377,0.00694421,0.00198765,0.0107031,1,0.0118465,0.00691197,0.00526129,0.00450942,0.00284611,0.00317914,0.00558884,0.00355111,0.00224922,0.00210122,NA,NA,0.00812874,NA,NA,NA,NA,0.0139957,NA,NA,NA,NA,NA,NA
2,added,V2GNDR-2,7,1,1,1,1,1,0,0,0,0,0,0,0,2.2,117.003,FOCE_I,NA,19.38,19.29,-9557.27150885222,12.5866,6.12492,2.01358,10.0433,0.0997557,NA,-0.701161,NA,NA,NA,NA,NA,0.000763729,0.161252,-0.0889423,0.0614856,0.00563061,-0.00361668,0.0108378,0.00277128,-0.00258836,0.00290313,0.0105717,1,0.0118023,0.00694866,0.0053397,0.00445827,0.00285305,0.00313619,0.00365854,0.00232429,0.00224262,0.00203382,NA,NA,0.0078211,NA,NA,NA,NA,NA,0.0128639,NA,NA,NA,NA,NA
3,added,QAGE-5,1,1,1,1,1,1,0,0,0,0,0,0,0,2.9,72.4055,FOCE_I,NA,22.81,27.19,-9746.70200570323,12.1842,6.16985,2.02995,10.1425,0.0995555,-0.305752,-0.71888,-0.00671925,NA,NA,NA,NA,NA,0.0443947,-0.0314897,0.0580645,-0.000708661,-0.00597482,0.0137087,-0.00341755,-0.00518385,0.00560932,0.0131934,1,0.00444805,0.00464571,0.00509852,0.00256843,0.00310289,0.00350374,0.00211547,0.00235856,0.00255698,0.00233037,NA,0.018699,0.00567232,0.00506792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,added,QGNDR-2,2,1,1,1,1,1,0,0,0,0,0,0,0,2.3,74.2521,FOCE_I,NA,29.68,27.14,-9748.51641427365,12.2005,6.17542,2.04369,10.1321,0.0995819,-0.303286,-0.719366,NA,-0.0242727,NA,NA,NA,NA,0.0445984,-0.0320318,0.058549,0.000392828,-0.00795375,0.0138575,-0.0034421,-0.0052661,0.00560928,0.0130683,1,0.00448258,0.00465199,0.00512947,0.00263657,0.00296586,0.00353152,0.00213037,0.00237181,0.00257382,0.00232859,NA,0.0185454,0.00545565,NA,0.0167117,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,added,V1AGE-5,3,1,1,1,1,1,0,0,0,0,0,0,0,2.5,56.8366,FOCE_I,NA,28.53,26.22,-10176.0993268512,11.8883,6.45977,2.01918,10.0723,0.10037,-0.384256,-0.717115,NA,NA,0.252035,NA,NA,NA,0.0404402,-0.0128211,0.0139139,-0.000506392,0.000487936,0.0101273,-0.00399438,0.00192543,0.00220246,0.00986476,1,0.00319106,0.00177389,0.00186617,0.00218383,0.00166903,0.00310922,0.00181787,0.0013318,0.0021928,0.00196382,NA,0.0118637,0.00583475,NA,NA,0.0087707,NA,NA,NA,NA,NA,NA,NA,NA
3,added,V1GNDR-2,4,1,1,1,1,1,0,0,0,0,0,0,0,2.3,71.4525,FOCE_I,NA,25.8,26.18,-9752.87438765786,12.3198,5.96573,2.02702,10.1146,0.0995494,-0.303786,-0.72585,NA,NA,NA,0.0700513,NA,NA,0.0447071,-0.0312285,0.0568511,-8.60713e-005,-0.00712406,0.0139785,-0.00317355,-0.0052451,0.00563877,0.0129687,1,0.00444379,0.00456422,0.00502078,0.00254784,0.00282477,0.00353067,0.00210733,0.00231682,0.00256781,0.00231946,NA,0.0186388,0.00589858,NA,NA,NA,0.0275649,NA,NA,NA,NA,NA,NA,NA
3,added,V2AGE-5,5,1,1,1,1,1,0,0,0,0,0,0,0,2.1,73.3865,FOCE_I,NA,26.82,27.09,-9771.67245512635,12.196,6.17161,2.03284,10.0304,0.100057,-0.305989,-0.719297,NA,NA,NA,NA,-0.0550447,NA,0.0439862,-0.0319076,0.056775,-0.000701591,-0.00851499,0.0149856,-0.007724,0.0041361,0.003899,0.0115279,1,0.00438509,0.00445305,0.00498602,0.00268627,0.00298816,0.00371416,0.00214542,0.00299488,0.00259273,0.00218803,NA,0.0178327,0.00551924,NA,NA,NA,NA,0.0107249,NA,NA,NA,NA,NA,NA
3,added,V2GNDR-2,6,1,1,1,1,1,0,0,0,0,0,0,0,4.9,77.1885,FOCE_I,NA,34.94,25.1,-9746.47287395073,12.185,6.16847,2.03128,10.1301,0.0995017,-0.304605,-0.718848,NA,NA,NA,NA,NA,0.00188035,0.0445574,-0.0316822,0.0581807,-0.000158838,-0.00741844,0.0142432,-0.0033856,-0.00525735,0.00587626,0.0131871,1,0.00448706,0.00465631,0.00510021,0.00265851,0.00298061,0.00353347,0.00214908,0.00238123,0.00257489,0.00233136,NA,0.0186759,0.00554114,NA,NA,NA,NA,NA,0.0130783,NA,NA,NA,NA,NA
4,added,QAGE-5,1,1,1,1,1,1,0,0,0,0,0,0,0,2.2,56.3906,FOCE_I,NA,25.81,35.04,-10176.1002181659,11.8891,6.45974,2.01939,10.0725,0.100369,-0.384199,-0.717136,0.000212031,NA,0.252065,NA,NA,NA,0.0404448,-0.0128144,0.0139094,-0.000511429,0.000503504,0.010145,-0.00399078,0.00192371,0.00220933,0.00986594,1,0.00319158,0.00177427,0.001866,0.0021778,0.00167,0.00309759,0.00181553,0.00133282,0.00218718,0.00196225,NA,0.0118588,0.00597316,0.00163524,NA,0.00877658,NA,NA,NA,NA,NA,NA,NA,NA
4,added,QGNDR-2,2,1,1,1,1,1,0,0,0,0,0,0,0,4.1,56.7233,FOCE_I,NA,24.43,34.05,-10177.7745375653,11.9076,6.46659,2.03103,10.068,0.100429,-0.383544,-0.717911,NA,-0.0214501,0.25261,NA,NA,NA,0.0403261,-0.0128754,0.0140254,-0.000195733,0.000565857,0.00993456,-0.00404162,0.00191006,0.00206579,0.00979166,1,0.00318216,0.00177854,0.00187702,0.00220034,0.00166396,0.00310546,0.00182568,0.00133754,0.00219131,0.00196331,NA,0.0118428,0.00575854,NA,0.0162655,0.0087936,NA,NA,NA,NA,NA,NA,NA,NA
4,added,V1GNDR-2,3,1,1,1,1,1,0,0,0,0,0,0,0,2.6,56.0297,FOCE_I,NA,22.64,29.88,-10195.2772947917,11.9862,6.23847,2.00081,10.0002,0.10024,-0.382492,-0.72333,NA,NA,0.252666,0.0719961,NA,NA,0.0412284,-0.011996,0.0126616,0.000936897,0.00020545,0.00978679,-0.00273539,0.00147804,0.0018355,0.00950935,1,0.00324188,0.00172459,0.00177834,0.00223396,0.00159868,0.00308918,0.00186393,0.00128432,0.00216893,0.0019354,NA,0.011862,0.00585918,NA,NA,0.0085856,0.0169156,NA,NA,NA,NA,NA,NA,NA
4,added,V2AGE-5,4,1,1,1,1,1,0,0,0,0,0,0,0,2.2,56.0223,FOCE_I,NA,31.84,34.34,-10176.8735187167,11.8961,6.45978,2.0222,10.0639,0.100363,-0.384196,-0.71733,NA,NA,0.24947,NA,-0.00617052,NA,0.0403167,-0.0128916,0.0139922,-0.00078205,0.000647654,0.0101813,-0.00407259,0.00196122,0.00222625,0.00983487,1,0.00318335,0.00177457,0.00187264,0.00219636,0.00167499,0.00309591,0.00181396,0.00132939,0.00218376,0.0019566,NA,0.0118624,0.00574817,NA,NA,0.00912956,NA,0.0064682,NA,NA,NA,NA,NA,NA
4,added,V2GNDR-2,5,1,1,1,1,1,0,0,0,0,0,0,0,4.7,56.7762,FOCE_I,NA,35.58,30.22,-10176.2297813233,11.8907,6.46107,2.0206,10.0952,0.100376,-0.384395,-0.717204,NA,NA,0.252001,NA,NA,-0.00453942,0.0404054,-0.0128496,0.0139517,-0.00060458,0.000545234,0.0101084,-0.00403357,0.00200822,0.00217329,0.00985604,1,0.00318972,0.00177652,0.00187238,0.00220452,0.0016738,0.00311843,0.00182239,0.00134985,0.00219644,0.00196153,NA,0.011862,0.00583572,NA,NA,0.00875034,NA,NA,0.0124863,NA,NA,NA,NA,NA
5,added,QAGE-5,1,1,1,1,1,1,0,0,0,0,0,0,0,2.7,55.7766,FOCE_I,NA,26.57,37.83,-10195.2800980579,11.9857,6.23855,2.00049,10.0002,0.10024,-0.382614,-0.723313,-0.000416677,NA,0.252617,0.0720045,NA,NA,0.0412246,-0.0120004,0.0126631,0.00094533,0.000198431,0.00978228,-0.00273992,0.00147775,0.00183221,0.00951159,1,0.00324316,0.00172497,0.0017798,0.00224608,0.00159846,0.00308363,0.00187117,0.00128595,0.00216764,0.00193642,NA,0.0118776,0.00590343,0.00276778,NA,0.00859949,0.0175522,NA,NA,NA,NA,NA,NA,NA
5,added,QGNDR-2,2,1,1,1,1,1,0,0,0,0,0,1,0,4.4,57.2463,FOCE_I,NA,36.68,38.22,-10197.7943393392,12.0142,6.24041,2.01415,9.99201,0.100358,-0.381381,-0.724512,NA,-0.0264043,0.25337,0.0739524,NA,NA,0.0411455,-0.0121029,0.0127341,0.00144016,-6.05973e-005,0.00949109,-0.00278798,0.00144933,0.0016198,0.00938045,1,0.00323749,0.00172771,0.0017855,0.0022553,0.0016035,0.0030939,0.0018672,0.00128753,0.00218178,0.00194504,NA,0.0118289,0.00582232,NA,0.0163989,0.00862087,0.0168252,NA,NA,NA,NA,NA,NA,NA
5,added,V2AGE-5,3,1,1,1,1,1,0,0,0,0,0,0,0,2.2,55.5795,FOCE_I,NA,27.37,38.15,-10195.8779134022,11.9938,6.23929,2.00333,9.99315,0.100227,-0.382545,-0.723553,NA,NA,0.250484,0.0717667,-0.00538672,NA,0.0411079,-0.0120887,0.0127499,0.00068181,0.000296384,0.00980713,-0.0028337,0.00151945,0.00184434,0.00948395,1,0.00323401,0.00172709,0.00178562,0.00223957,0.00160411,0.00307713,0.00186158,0.00128641,0.00216133,0.0019293,NA,0.0118591,0.00584374,NA,NA,0.00882037,0.0170475,0.00463537,NA,NA,NA,NA,NA,NA
5,added,V2GNDR-2,4,1,1,1,1,1,0,0,0,0,0,0,0,2.4,57.4192,FOCE_I,NA,25.28,36.84,-10195.8236464463,11.983,6.2266,1.99704,9.95008,0.100259,-0.382135,-0.723304,NA,NA,0.252805,0.0749727,NA,0.00950989,0.0413259,-0.0119112,0.012553,0.00117125,0.000112597,0.00981653,-0.00267316,0.00142867,0.00187306,0.00952498,1,0.00325231,0.00172751,0.00177771,0.00226956,0.00160082,0.00309959,0.00187649,0.00128335,0.00217726,0.00194098,NA,0.0118744,0.00582561,NA,NA,0.00859248,0.0174069,NA,0.012909,NA,NA,NA,NA,NA
2,removed,CLAGE-1,1,1,1,1,1,0,1,0,0,0,0,1,0,2.1,NA,FOCE_I,NA,32.89,24.31,-9671.86258572687,13.0842,6.10923,1.99104,9.94643,0.104389,NA,-0.727473,NA,NA,0.184051,0.0808027,NA,NA,0.154869,-0.0336891,0.0158605,-0.00143394,-0.00186154,0.00298653,-0.00284135,3.04927e-005,-0.00334301,0.00580567,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,removed,CLGNDR-1,2,1,1,1,1,0,1,0,0,0,0,0,0,2.3,NA,FOCE_I,NA,30.2,28.18,-9250.32381752446,6.49791,7.00099,1.98078,9.9473,0.104432,-0.397387,NA,NA,NA,0.260275,-0.15917,NA,NA,0.454084,-0.0927783,0.027451,0.00747302,-0.00370406,0.00311295,-0.00324999,6.31643e-005,-0.00333556,0.00578723,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,removed,V1AGE-1,3,1,1,1,1,1,0,0,0,0,0,2,0,3.0,70.8501,FOCE_I,NA,68.77,25.01,-9752.87437651042,12.3203,5.96542,2.02702,10.1146,0.0995492,-0.303776,-0.725863,NA,NA,NA,0.0701109,NA,NA,0.0447098,-0.0312318,0.0568508,-8.68308e-005,-0.00712249,0.0139773,-0.00317343,-0.00524428,0.00563792,0.012968,1,0.0044614,0.00458578,0.00502118,0.002564,0.00287581,0.0034985,0.00212948,0.00234087,0.00255406,0.00231627,NA,0.018761,0.00604436,NA,NA,NA,0.0284573,NA,NA,NA,NA,NA,NA,NA
2,removed,V1GNDR-1,4,1,1,1,1,0,1,0,0,0,0,0,0,2.1,NA,FOCE_I,NA,33.33,25.39,-10169.0028393601,11.872,6.44619,2.01351,10.0452,0.104578,-0.384286,-0.717151,NA,NA,0.252579,NA,NA,NA,0.0400515,-0.013234,0.0133545,-0.0023952,-0.00140146,0.00301325,-0.00523166,0.000990393,-0.00288452,0.00641304,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
